url,longitud_url,tiene_https,cantidad_guiones,cantidad_digitos,ranking_alexa,longitud_titulo,cantidad_palabras_clave,tiempo_registro,es_phishing
chapman-oconnor.com,19,False,1,0,274362,10,2,14,True
mcdowell.com,12,False,0,0,198087,64,12,20,False
diaz.org,8,True,0,0,157533,42,3,8,False
shaw.com,8,True,0,0,463393,33,11,15,False
davis-nelson.net,16,True,1,0,398855,70,15,2,True
flores.com,10,False,0,0,431522,61,5,9,True
jennings-bruce.net,18,False,1,0,3784,55,1,1,True
hawkins.info,12,True,0,0,106889,53,2,1,False
anderson-roy.com,16,False,1,0,489564,33,7,14,False
martin.com,10,True,0,0,60041,62,13,1,False
holland.com,11,True,0,0,14332,30,0,19,False
howell-bryan.info,17,True,1,0,37603,60,11,17,True
perez.info,10,True,0,0,208269,13,5,17,False
morales-garcia.com,18,False,1,0,282019,40,3,16,False
brennan.info,12,True,0,0,428259,49,8,14,True
tyler.info,10,False,0,0,109039,47,11,19,False
robbins.com,11,True,0,0,157597,37,6,4,True
walton.biz,10,True,0,0,301980,62,4,5,False
bailey.com,10,True,0,0,275468,68,9,19,False
hill.net,8,False,0,0,390295,63,5,6,False
moore.com,9,False,0,0,21030,52,0,4,False
smith.info,10,False,0,0,112284,10,0,14,True
hicks-fields.com,16,True,1,0,142085,32,0,11,True
collins.com,11,False,0,0,397714,33,5,16,True
hayden.net,10,False,0,0,364406,22,7,14,True
benson.com,10,False,0,0,163047,31,15,8,False
anderson.com,12,False,0,0,208046,60,8,2,True
jackson.org,11,True,0,0,42137,21,2,2,False
kramer.com,10,True,0,0,341821,57,13,20,False
ryan-hines.com,14,False,1,0,179070,24,3,12,True
vargas.com,10,False,0,0,369490,22,3,3,False
summers-lynch.com,17,False,1,0,328198,62,9,14,True
barrera.com,11,True,0,0,58003,28,7,8,True
ochoa.com,9,False,0,0,137885,31,4,20,True
brown.com,9,True,0,0,427488,37,7,2,False
graham-hudson.info,18,True,1,0,135794,12,0,3,False
howard-saunders.org,19,True,1,0,281920,48,5,2,True
moreno.com,10,False,0,0,196157,51,15,16,False
romero.com,10,False,0,0,421793,41,3,7,False
sandoval.biz,12,True,0,0,371689,70,2,14,False
stevens.com,11,False,0,0,455239,69,13,8,False
griffin-dennis.info,19,True,1,0,146032,54,8,5,False
decker.net,10,True,0,0,457087,40,7,17,False
santos.org,10,False,0,0,111792,60,7,1,True
reynolds.com,12,False,0,0,111881,15,15,7,False
lloyd-joseph.com,16,True,1,0,155597,14,5,4,True
lewis.net,9,True,0,0,272502,28,0,2,False
smith-todd.com,14,False,1,0,341437,65,2,3,False
hill-freeman.info,17,False,1,0,153048,67,4,14,False
ortiz-peterson.com,18,True,1,0,499643,35,5,2,True
cameron.com,11,True,0,0,123146,42,12,2,True
robertson-henderson.net,23,False,1,0,159977,14,9,3,False
brooks.net,10,False,0,0,35678,16,2,16,True
gray.com,8,False,0,0,243988,41,15,2,False
johnson.com,11,True,0,0,191487,37,1,3,True
robinson.com,12,False,0,0,36497,22,11,10,True
lee.com,7,True,0,0,405732,50,2,8,False
snyder.net,10,False,0,0,404034,53,6,18,False
mclean-guerrero.info,20,False,1,0,154095,19,9,5,False
benitez-olsen.com,17,False,1,0,93549,64,0,4,False
berry.com,9,True,0,0,496133,16,14,5,True
mccullough-ross.com,19,False,1,0,264842,47,14,18,False
baker.info,10,False,0,0,252838,40,6,9,True
hunt-ware.com,13,True,1,0,270252,10,2,6,True
rodriguez.com,13,True,0,0,468885,65,0,14,True
trujillo.com,12,False,0,0,455466,43,14,3,True
villa.com,9,False,0,0,34367,19,4,13,False
williams-mills.net,18,False,1,0,377611,12,11,16,True
bailey.biz,10,True,0,0,133132,11,11,3,True
miller.net,10,False,0,0,112401,23,4,3,False
gardner.info,12,False,0,0,391608,57,9,16,True
taylor-smith.biz,16,False,1,0,495330,39,2,11,False
garcia.info,11,True,0,0,134547,54,6,19,False
henderson.info,14,True,0,0,126778,29,12,1,True
meyer-foster.com,16,False,1,0,78030,23,11,3,False
harris.com,10,True,0,0,154837,10,9,1,True
padilla.org,11,False,0,0,75297,20,4,1,False
white.com,9,True,0,0,64283,62,9,7,True
griffin-wagner.info,19,True,1,0,165385,26,2,18,False
york.com,8,False,0,0,476933,64,13,10,False
ramirez.com,11,False,0,0,79294,52,0,1,False
daniel.info,11,True,0,0,350191,53,7,2,False
harvey-snow.com,15,True,1,0,459310,38,5,1,False
wallace-phillips.info,21,False,1,0,76784,21,15,10,False
smith-henderson.net,19,False,1,0,301682,26,3,17,True
williams.net,12,True,0,0,389778,48,12,18,True
aguilar.net,11,False,0,0,273281,47,4,13,False
poole-hernandez.com,19,False,1,0,377425,55,14,3,True
johnson.com,11,False,0,0,327330,57,8,15,False
woods.biz,9,False,0,0,149584,22,1,16,False
johnson-park.org,16,True,1,0,384642,21,10,15,True
norris.info,11,False,0,0,176347,65,14,15,True
hess.com,8,False,0,0,383931,12,0,11,True
gates.com,9,True,0,0,347875,42,8,7,False
mcdaniel.biz,12,True,0,0,330776,12,13,2,False
berry.com,9,False,0,0,59042,38,2,8,True
gonzalez-beck.com,17,True,1,0,256874,62,4,10,True
williams-brooks.org,19,False,1,0,479562,41,7,6,True
hoover.com,10,False,0,0,355689,20,0,19,True
graham.net,10,False,0,0,120780,28,0,8,True
black.com,9,True,0,0,205519,39,3,7,False
clark.com,9,True,0,0,101965,59,6,17,False
graham-phillips.com,19,True,1,0,483436,58,8,6,False
sharp.org,9,False,0,0,228984,68,12,5,True
zimmerman.com,13,True,0,0,201144,56,6,11,False
hall.com,8,False,0,0,104456,20,9,1,False
baker.biz,9,True,0,0,341635,49,3,13,True
moran-smith.com,15,False,1,0,396900,52,13,19,False
riley.biz,9,False,0,0,39145,18,1,3,True
campos.net,10,True,0,0,30547,65,9,16,True
torres.com,10,True,0,0,8994,69,8,7,True
malone.com,10,False,0,0,453879,70,2,19,False
hamilton-rodriguez.biz,22,False,1,0,25456,14,9,3,True
cruz-martinez.com,17,True,1,0,385613,18,13,10,False
clark.com,9,False,0,0,462446,11,14,1,False
taylor.info,11,True,0,0,117327,61,9,13,True
gardner.com,11,False,0,0,481197,35,5,16,True
leon-clark.com,14,False,1,0,265675,42,7,12,True
montoya-ford.info,17,True,1,0,322578,10,7,15,True
galloway.com,12,True,0,0,183977,58,11,9,True
dodson.com,10,False,0,0,5713,38,9,7,True
bean.org,8,True,0,0,106435,57,1,3,True
landry.com,10,True,0,0,107121,45,13,20,True
small.com,9,False,0,0,147287,60,7,20,True
parker-hester.org,17,False,1,0,203375,41,6,12,True
cortez.com,10,False,0,0,270469,24,2,9,False
brown.info,10,True,0,0,17566,42,7,4,False
peterson.com,12,True,0,0,17284,48,10,3,True
harris-bray.org,15,True,1,0,383393,39,11,17,False
nash.biz,8,False,0,0,474047,21,3,12,True
floyd.info,10,False,0,0,105316,65,10,9,True
williams.com,12,False,0,0,263743,20,6,1,False
moran-odom.biz,14,True,1,0,84395,39,10,16,False
reid.biz,8,True,0,0,499654,69,13,12,True
macdonald.com,13,False,0,0,412403,19,4,16,False
davis.biz,9,True,0,0,175867,57,11,7,True
keller.info,11,True,0,0,215553,10,6,16,False
smith-jones.com,15,False,1,0,306149,27,11,8,False
gibson.com,10,False,0,0,181250,69,1,15,True
wilson.org,10,False,0,0,194046,18,1,14,False
hunt-manning.com,16,False,1,0,472619,58,1,10,True
miller.com,10,False,0,0,292172,21,8,6,True
thomas.info,11,True,0,0,411573,47,13,11,False
lee.com,7,True,0,0,397171,65,13,5,True
bryant.org,10,True,0,0,254935,35,4,18,True
mata.com,8,True,0,0,117821,26,4,19,False
hughes.info,11,True,0,0,179072,50,9,3,True
jones.com,9,True,0,0,114335,46,15,11,True
stone-wilkins.com,17,False,1,0,242508,39,10,18,False
cruz-dixon.com,14,False,1,0,131719,39,10,5,True
kim.net,7,True,0,0,65596,38,4,11,False
adams.net,9,True,0,0,445204,36,6,11,False
jones.com,9,True,0,0,452829,69,14,9,False
evans.com,9,False,0,0,205070,34,10,18,True
mckay-mccarthy.com,18,False,1,0,483611,41,1,17,False
schultz-miller.com,18,False,1,0,106570,55,14,18,False
ellis-whitehead.com,19,True,1,0,40586,56,1,17,True
smith.com,9,True,0,0,117435,39,4,5,True
allen.com,9,True,0,0,298980,38,8,9,False
mahoney.org,11,True,0,0,210024,13,14,15,False
price.com,9,True,0,0,220020,39,13,16,False
mcbride.info,12,False,0,0,106722,48,15,5,True
silva.com,9,True,0,0,443579,33,9,2,False
crosby.com,10,False,0,0,487754,33,9,18,False
baird.com,9,False,0,0,469799,16,11,18,False
parker.net,10,True,0,0,12813,46,3,19,True
ingram-oneill.com,17,True,1,0,377094,37,5,7,True
kim-chapman.net,15,True,1,0,273791,38,1,8,True
ferguson.com,12,False,0,0,198871,12,10,7,True
wood-lopez.com,14,False,1,0,435051,28,12,9,False
armstrong-baker.com,19,True,1,0,364797,51,13,6,True
juarez-robertson.info,21,False,1,0,429632,33,15,11,True
solomon.com,11,True,0,0,208610,66,14,14,True
sloan-castillo.com,18,True,1,0,113237,26,6,6,False
smith.info,10,True,0,0,80101,20,9,20,False
arroyo.com,10,False,0,0,42453,14,8,14,False
tyler.com,9,True,0,0,360481,63,10,12,False
cook.net,8,False,0,0,403163,50,0,12,True
montoya.net,11,True,0,0,260362,37,11,11,True
kent.com,8,False,0,0,176877,50,2,16,False
scott-carlson.com,17,False,1,0,371794,49,11,5,False
sampson.biz,11,True,0,0,94333,14,5,8,False
copeland.com,12,False,0,0,269721,49,2,3,False
perez-farrell.com,17,False,1,0,401658,46,12,15,True
anderson-anderson.info,22,True,1,0,26849,30,6,1,True
miller.com,10,False,0,0,86820,17,5,1,True
burnett.com,11,False,0,0,490001,56,1,18,True
torres.org,10,True,0,0,266778,31,12,4,True
hart.com,8,False,0,0,99438,22,14,8,False
curtis.net,10,False,0,0,441359,36,9,9,False
simpson.com,11,False,0,0,371707,51,1,18,False
long.com,8,False,0,0,98257,39,7,2,True
yates.com,9,True,0,0,174502,54,5,11,True
martinez.com,12,True,0,0,228850,64,15,7,True
ellison.biz,11,False,0,0,334085,26,15,11,True
stewart.biz,11,True,0,0,399291,45,3,6,True
hodge.com,9,True,0,0,138882,38,11,7,False
santos.biz,10,True,0,0,115404,44,3,5,False
mercer.com,10,False,0,0,412055,20,13,14,False
valencia.com,12,True,0,0,440563,41,13,12,False
berry.com,9,False,0,0,35057,66,0,6,True
schmitt.com,11,False,0,0,362846,51,7,11,False
harris-ward.com,15,True,1,0,14582,23,6,4,False
wood.com,8,False,0,0,430276,57,5,10,False
logan.com,9,True,0,0,197096,45,1,1,False
brown.com,9,True,0,0,45204,16,11,17,False
castaneda.com,13,True,0,0,307889,33,13,9,True
stevens.org,11,False,0,0,166380,55,15,2,False
weiss.net,9,True,0,0,252684,29,15,13,True
joseph.com,10,True,0,0,35496,36,3,2,True
gregory-freeman.biz,19,True,1,0,169268,22,14,4,False
chambers-dickerson.com,22,False,1,0,379569,52,0,15,True
smith.com,9,False,0,0,387624,30,13,16,False
rodriguez.com,13,True,0,0,390295,17,5,6,True
browning.com,12,False,0,0,318442,35,2,9,True
irwin.net,9,False,0,0,243203,53,9,17,False
castillo-gates.com,18,False,1,0,18074,36,12,4,False
peterson-watson.com,19,False,1,0,169268,40,7,3,True
perez.net,9,True,0,0,470934,21,11,6,True
ortiz-gamble.com,16,True,1,0,315203,61,3,17,True
harmon.com,10,False,0,0,454574,15,4,3,True
simpson-clarke.com,18,True,1,0,349492,14,13,13,True
vega-johnson.net,16,False,1,0,487616,53,0,5,False
brandt.com,10,False,0,0,318535,10,9,8,True
whitney.info,12,True,0,0,32515,44,1,5,False
norman.com,10,False,0,0,363439,59,15,17,True
wilson.com,10,False,0,0,498039,35,5,6,False
stein.net,9,False,0,0,78811,59,12,17,False
bullock.biz,11,True,0,0,205559,49,6,8,False
hester.biz,10,False,0,0,267473,68,2,15,True
schneider.net,13,False,0,0,88647,67,6,2,True
luna.com,8,True,0,0,442249,22,10,20,False
carlson.net,11,True,0,0,282354,56,6,11,True
cooper.com,10,False,0,0,279603,64,1,5,True
fisher-garza.com,16,False,1,0,199816,35,9,2,False
griffin.com,11,True,0,0,198095,31,10,5,True
mann-kerr.com,13,True,1,0,181203,53,12,8,False
munoz.com,9,False,0,0,198335,43,9,12,False
kennedy.biz,11,True,0,0,45788,70,13,17,True
mitchell.net,12,True,0,0,199342,66,6,4,False
shaw-kirk.info,14,False,1,0,359208,32,7,20,True
luna.org,8,True,0,0,343000,68,12,1,False
watson.com,10,False,0,0,320905,61,7,2,False
guerra-richardson.com,21,True,1,0,427886,45,0,20,False
thompson.com,12,True,0,0,456551,34,4,16,False
davis.com,9,True,0,0,495971,32,15,13,False
vasquez-miller.com,18,False,1,0,81287,46,8,3,False
lewis.com,9,False,0,0,88163,26,13,20,False
lozano.com,10,True,0,0,257985,56,7,1,False
webb-adams.com,14,True,1,0,325381,25,11,2,False
serrano-nicholson.net,21,False,1,0,366565,54,15,7,True
jennings.com,12,False,0,0,259958,56,3,1,False
moore-rogers.com,16,False,1,0,15928,34,2,10,False
goodwin.com,11,False,0,0,12054,15,13,1,False
meadows-porter.com,18,True,1,0,132304,61,2,8,True
ortega-pratt.biz,16,False,1,0,166368,52,6,6,False
rodriguez-juarez.com,20,False,1,0,375306,31,14,5,False
dunn-orr.com,12,False,1,0,431836,44,8,16,True
chandler.com,12,True,0,0,208932,43,12,8,True
casey.com,9,True,0,0,431323,18,12,9,False
holmes-carroll.biz,18,True,1,0,462459,28,14,20,False
may-gardner.com,15,False,1,0,258455,54,4,16,False
schmidt.com,11,False,0,0,244109,60,0,6,True
huang.com,9,False,0,0,88461,24,12,11,False
meyer-williams.net,18,True,1,0,205439,34,15,14,True
friedman-shields.net,20,True,1,0,317511,61,7,16,True
bailey.com,10,True,0,0,11043,35,2,19,True
love.com,8,False,0,0,329580,43,7,13,True
fisher.info,11,True,0,0,122079,31,0,4,True
evans-gutierrez.biz,19,True,1,0,268722,13,1,20,False
nguyen-patterson.com,20,True,1,0,41258,54,13,4,False
winters.com,11,False,0,0,189092,43,4,8,False
young.org,9,True,0,0,489257,54,11,5,False
williams.com,12,True,0,0,131671,40,7,5,True
peterson-morales.com,20,False,1,0,158412,52,13,18,True
reed-schmidt.com,16,True,1,0,105936,23,7,8,False
taylor-hicks.com,16,True,1,0,28410,66,3,7,False
vasquez.info,12,False,0,0,297189,51,5,13,True
nicholson.net,13,True,0,0,75205,17,0,19,True
reese.com,9,True,0,0,87727,61,5,11,True
daniels.info,12,True,0,0,493592,18,9,11,False
tucker.com,10,False,0,0,42062,21,7,2,True
smith.com,9,True,0,0,365182,22,0,18,True
howell.com,10,False,0,0,337373,11,13,16,True
ward-newton.com,15,True,1,0,212326,54,3,16,True
hamilton-roth.com,17,False,1,0,274746,55,7,15,False
berger-hughes.com,17,False,1,0,132416,27,8,14,False
hudson-gregory.com,18,True,1,0,426170,48,7,9,False
williams-ferguson.org,21,False,1,0,327674,12,9,6,False
jenkins-scott.com,17,False,1,0,236806,46,5,12,False
barron-williams.org,19,True,1,0,223589,47,1,13,True
mccoy.com,9,True,0,0,349312,37,0,4,False
jimenez-knapp.com,17,True,1,0,229619,57,14,12,True
ellis.com,9,False,0,0,139082,13,10,8,False
delgado-gonzalez.org,20,False,1,0,73144,64,0,15,False
hall.com,8,True,0,0,104183,43,13,1,False
phillips-stone.com,18,True,1,0,247600,21,13,13,True
wood.net,8,False,0,0,191635,58,2,4,False
hart.com,8,True,0,0,21494,40,0,12,True
underwood-andrews.biz,21,False,1,0,108032,38,8,10,False
freeman.org,11,False,0,0,335491,58,9,6,True
reeves.com,10,True,0,0,212706,56,4,10,True
bennett.com,11,True,0,0,205995,18,0,15,False
jacobson.com,12,True,0,0,429040,60,6,5,False
johnson.com,11,True,0,0,316971,66,0,5,True
garcia.info,11,False,0,0,301220,43,14,2,True
foster.com,10,False,0,0,92671,35,14,6,False
rodriguez.com,13,True,0,0,367868,42,2,18,True
estrada.com,11,False,0,0,85000,12,10,6,True
doyle.com,9,False,0,0,499492,43,4,11,True
poole.org,9,False,0,0,18490,22,14,20,False
moore.info,10,False,0,0,494976,58,2,3,False
watts-maynard.com,17,False,1,0,85757,39,7,12,True
blair-knight.net,16,False,1,0,36519,19,3,10,True
malone.com,10,True,0,0,349151,19,12,8,True
martin.com,10,False,0,0,199441,13,8,15,False
jordan-wells.com,16,True,1,0,388750,40,1,18,True
johnson.com,11,False,0,0,186265,50,10,12,True
hoffman-stuart.com,18,False,1,0,477907,14,3,11,False
roberts.net,11,False,0,0,160291,30,1,2,False
rice-newton.biz,15,True,1,0,193225,38,11,14,True
williamson.com,14,False,0,0,277359,27,5,7,True
compton-berger.com,18,True,1,0,26975,22,10,1,True
cross.biz,9,False,0,0,383512,10,14,17,False
tyler-gonzalez.org,18,True,1,0,89346,52,6,15,False
joseph.com,10,True,0,0,194230,53,15,8,True
riley.com,9,True,0,0,92409,15,6,6,True
castro.biz,10,True,0,0,43940,59,15,5,False
duke.org,8,False,0,0,214054,26,10,12,False
alvarez.info,12,False,0,0,10504,37,15,14,True
nelson.com,10,True,0,0,197610,24,10,9,True
zamora.com,10,True,0,0,231475,15,7,8,True
harrell.org,11,False,0,0,82840,69,9,20,True
anderson-chandler.biz,21,False,1,0,114770,46,6,12,False
bauer.com,9,True,0,0,237087,37,13,18,False
maldonado.com,13,False,0,0,391953,19,10,5,True
franklin.com,12,True,0,0,380311,42,2,6,False
owen-romero.com,15,False,1,0,462295,28,4,13,True
hall-mendez.com,15,True,1,0,496758,48,9,4,True
gray.biz,8,True,0,0,311114,53,14,6,True
hughes.com,10,False,0,0,36624,23,10,2,True
wise.com,8,True,0,0,461811,65,9,19,False
duran.com,9,False,0,0,247488,47,5,3,False
patel.org,9,True,0,0,114546,42,1,4,False
rodriguez.info,14,False,0,0,360265,13,2,3,False
brown.com,9,False,0,0,457232,43,0,16,True
daniels.com,11,True,0,0,104211,20,7,3,True
holland.com,11,False,0,0,41350,31,15,10,True
johnson.com,11,True,0,0,383844,57,15,3,False
williams.com,12,True,0,0,373482,52,9,20,True
love.info,9,False,0,0,180450,16,10,13,False
bradley.com,11,False,0,0,394967,10,4,12,False
clayton.com,11,False,0,0,226676,68,13,13,True
burton.com,10,False,0,0,417406,65,8,18,True
brooks.com,10,False,0,0,292534,45,12,18,False
proctor.org,11,True,0,0,303773,29,8,17,True
glover.info,11,True,0,0,187887,69,4,16,True
sanchez.biz,11,False,0,0,116638,56,3,20,True
collins-sanders.org,19,True,1,0,254619,22,4,18,False
hodges.com,10,True,0,0,125460,20,4,5,True
parks-thompson.net,18,True,1,0,23875,28,10,17,True
park.com,8,True,0,0,315474,39,14,16,False
brooks-hicks.com,16,False,1,0,485442,15,11,20,True
nixon-ward.com,14,False,1,0,75206,67,5,6,True
harvey-zamora.org,17,True,1,0,37611,52,9,16,True
phillips.org,12,False,0,0,108841,44,2,6,False
morgan-barry.com,16,True,1,0,440158,48,2,6,True
whitaker.com,12,False,0,0,301417,67,6,6,True
williams.com,12,True,0,0,227666,19,1,17,True
mcknight-calderon.com,21,False,1,0,395431,12,4,3,False
williamson.info,15,True,0,0,404982,42,8,4,True
gomez.org,9,True,0,0,97956,56,8,12,False
schneider-wallace.net,21,False,1,0,386262,67,9,16,False
cobb.com,8,True,0,0,29286,58,15,18,True
young.org,9,False,0,0,371758,55,9,17,True
ramsey-huerta.com,17,False,1,0,329458,40,8,14,True
collins.org,11,False,0,0,186425,20,6,15,True
jackson.com,11,True,0,0,25862,12,13,11,True
johnson.biz,11,False,0,0,282608,66,14,17,False
delacruz.com,12,False,0,0,377589,21,5,14,True
ingram-wolfe.net,16,True,1,0,262279,44,8,2,True
green.net,9,False,0,0,488456,33,9,7,True
richards-sullivan.biz,21,True,1,0,314997,61,6,18,True
sims.com,8,False,0,0,305287,32,15,8,True
calderon.com,12,False,0,0,11797,27,7,19,True
barnes.net,10,True,0,0,178026,66,6,13,False
baker.com,9,False,0,0,399545,27,7,18,True
cordova.info,12,True,0,0,137974,20,9,12,True
taylor.com,10,False,0,0,375345,70,2,17,True
clark.info,10,False,0,0,317008,14,2,15,False
williams-lawrence.com,21,True,1,0,79842,12,3,18,False
perkins-munoz.com,17,False,1,0,371792,35,11,1,True
mcknight.com,12,False,0,0,377150,65,7,11,False
barker.com,10,False,0,0,400285,57,4,12,False
francis.com,11,True,0,0,479351,42,11,13,True
roman.info,10,True,0,0,381390,54,15,12,False
ferguson.com,12,True,0,0,256114,31,6,7,False
cole.com,8,True,0,0,65607,66,4,19,False
knight.com,10,False,0,0,377324,68,14,10,True
miller.com,10,False,0,0,487629,43,3,15,True
olson-rich.biz,14,False,1,0,261553,70,5,13,False
nelson.com,10,True,0,0,238785,61,9,2,True
preston.com,11,False,0,0,402421,12,10,11,True
fox.com,7,True,0,0,237002,43,7,5,True
bishop.net,10,False,0,0,52018,20,1,19,False
roach-patel.com,15,True,1,0,182319,62,1,13,False
lewis.info,10,False,0,0,482705,57,7,7,False
carlson-anderson.com,20,True,1,0,420179,34,5,3,True
torres.info,11,True,0,0,449994,58,5,5,True
waller.org,10,False,0,0,153328,25,12,12,True
bates-baker.com,15,True,1,0,132075,22,1,20,False
ramirez-peterson.com,20,False,1,0,213884,24,11,16,True
carter.com,10,False,0,0,54007,41,2,5,False
brown-moore.net,15,False,1,0,115368,31,2,12,True
robbins-dunlap.net,18,False,1,0,658,14,6,12,False
mccullough.org,14,True,0,0,440778,45,12,5,True
pham.com,8,True,0,0,30844,50,4,15,True
stout.biz,9,False,0,0,121484,52,1,17,False
carey.com,9,False,0,0,486882,65,9,19,True
tucker.com,10,True,0,0,489094,64,5,17,False
medina.com,10,False,0,0,440102,23,13,3,False
burke.org,9,True,0,0,458931,67,12,3,False
jones-lewis.com,15,True,1,0,205632,63,2,12,True
williams-smith.net,18,True,1,0,16682,39,8,1,False
sims-chavez.com,15,True,1,0,215074,26,3,13,True
keith.com,9,True,0,0,324533,30,11,13,True
stuart.com,10,False,0,0,276477,26,5,17,False
little.com,10,False,0,0,119022,65,11,1,False
olson-fields.com,16,False,1,0,487439,14,5,17,True
jordan.org,10,False,0,0,464035,34,6,2,False
munoz.net,9,True,0,0,342269,60,0,15,True
ruiz-smith.org,14,True,1,0,489810,20,3,19,False
pearson.com,11,False,0,0,196629,40,0,2,False
fuentes-villegas.info,21,True,1,0,110072,14,4,7,True
ray.com,7,False,0,0,224147,49,3,18,True
hernandez.biz,13,True,0,0,305339,69,8,6,True
phelps.com,10,False,0,0,182775,49,7,15,True
williams.com,12,True,0,0,364663,37,4,11,False
andrade.net,11,False,0,0,491312,57,3,3,True
rodriguez-davis.com,19,True,1,0,458096,39,2,3,True
carter-hines.com,16,False,1,0,243606,46,8,18,True
jones.com,9,False,0,0,195725,25,11,6,True
hamilton.com,12,False,0,0,338198,22,2,19,False
greer.biz,9,True,0,0,17017,14,13,10,True
hill.biz,8,True,0,0,342586,64,9,4,False
carlson.biz,11,True,0,0,347599,38,11,8,True
